% source: http://cs.joensuu.fi/sipu/datasets/
%
% Synthetic 2-d data with N=5000 vectors and M=15 Gaussian clusters with different degree of cluster overlapping.
%
% P. Fränti and O. Virmajoki, "Iterative shrinking method for clustering problems", Pattern Recognition, 39 (5), 761-765, May 2006.
%
@RELATION s-set2

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL

@DATA
433464,883410
481888,893156
555325,838425
441043,876786
506361,849295
575185,935592
510223,792220
506392,848910
564834,780899
589897,941206
482586,843438
481076,829392
538191,932212
395369,828639
496032,926742
481474,871803
556221,913466
511941,853424
571258,821716
493898,844618
500493,869961
496296,868696
488885,735886
528199,802723
539298,922257
448428,834284
526968,829516
486881,821631
530691,762951
504864,934701
514276,872348
472112,875729
550236,872578
575324,879376
392033,823599
455117,876848
495266,751064
487694,918895
569349,910654
516172,768548
470349,927142
485986,856899
419278,899709
458254,879596
516267,878495
447591,830282
617652,861982
517539,835591
505187,859610
532906,914431
408289,861785
628304,830166
508713,865731
517573,851376
549708,797995
506289,849475
554892,894455
540909,838794
503244,848895
493875,910246
489188,946136
438438,892843
410303,843439
494940,833708
491899,851353
548342,868462
507531,899483
393173,789567
602975,710351
512285,845153
573823,892508
490921,850997
421117,856944
531821,734902
512196,836851
442893,865096
690463,149879
668677,183298
697702,156531
691631,144621
679407,150454
654771,162467
683484,168338
677185,148777
780592,121631
697883,142272
563939,173561
715280,140877
722253,219040
679527,149337
697583,142806
689942,188593
687368,141059
656341,159600
685842,165938
662550,109202
719153,169799
732311,143631
673930,138135
664133,147952
673300,159607
652567,151462
682676,151755
681442,151383
691458,151504
651823,81049
677231,150206
643829,155707
716979,191497
683894,148711
624063,141674
658965,155481
733848,166546
690480,168208
685015,135630
741780,171930
754807,167620
647825,243066
592183,159948
661985,177902
671646,152043
662714,169521
668866,148632
558180,151040
683369,151313
717548,124671
622499,168680
689323,116935
713353,157931
683239,149348
647532,156766
732916,148343
642076,201050
707027,154812
796983,183367
705459,126710
670083,103021
757342,135491
669550,65346
793457,238456
642377,136904
677327,159848
593844,153425
574968,97162
698186,111102
600295,71930
642772,102865
678949,164706
708597,221290
657575,156409
633848,147091
672056,142388
713592,135254
770236,154395
668296,125525
718568,71349
652616,142867
712847,193622
681879,276821
718785,108406
642363,204723
681763,132407
678450,154321
639487,91517
682629,194496
709862,91457
676086,153954
684615,150066
620515,179428
806582,120349
673217,150543
648389,156328
685914,146709
598105,175902
679621,152580
675420,179180
794373,93690
658164,175179
707042,78083
678267,173148
621220,173260
678193,159552
693848,147266
672934,154899
818071,89188
775194,114940
678022,152357
672497,153815
662456,125590
665597,154475
682931,185745
642009,77916
654737,93785
624060,187729
677223,149053
687052,186012
706705,218618
679836,149044
656937,133869
706546,188725
668478,99124
685916,91510
671623,149396
656189,157681
663379,156097
679229,81640
681830,152172
667179,215585
680500,157953
682074,108238
668586,177296
607280,179752
683552,118463
766989,210310
706391,175549
719865,202142
677886,155892
672422,131767
749844,201341
667974,175547
681850,151037
693591,139764
737036,156973
687759,129513
684521,179726
683348,177770
652325,155140
712504,156892
720773,163609
687347,148959
619265,159786
615920,193133
667678,94631
664033,142907
579218,185160
653925,176549
685345,135449
690189,111767
708383,149749
695473,165240
676692,188493
667652,126036
677078,132386
681996,216660
635087,80051
696918,197717
683291,149522
673440,144134
701220,230734
564000,181476
679826,139538
662924,131650
687774,163459
674941,149054
756744,186641
627932,208771
652186,169245
655328,164304
674423,154549
660252,133558
684409,134153
555850,102064
613181,100354
612291,131433
657706,234370
693438,196453
632710,114879
677057,153715
746042,142810
671974,153389
679136,131336
716715,220700
671234,158409
680746,200342
804946,103546
677056,183240
638282,152111
629402,76143
687189,179103
669681,104687
714789,126250
702562,166037
600692,137810
716480,114681
738184,129882
699164,82665
571664,102462
725816,185419
681691,156967
719485,226327
711218,153365
614856,166633
681942,154761
623275,159513
703611,110921
711761,30810
644798,170932
594530,135125
711441,151028
691734,170125
680136,141621
658600,145858
801580,145296
689683,171742
683193,153585
680837,151558
740889,181094
612778,203817
717872,166783
662262,140834
681528,158990
664522,160542
633551,85041
684997,142145
766390,136325
681368,149140
681904,144500
709105,133447
684997,149133
682796,151632
699896,215918
699959,252510
647531,141172
790379,124778
698677,193999
742129,270133
614997,177880
649678,161459
601734,144339
724614,138599
700901,194797
643840,160218
633618,163883
682740,86719
625505,161105
685117,197270
766199,98597
661047,153301
652165,79194
657801,202396
664616,149256
635545,112464
702600,190565
686639,180824
631767,57013
661702,137957
668373,149140
726918,196388
667570,150571
678340,157887
727884,170680
598444,128607
639543,175797
723796,62508
648471,170651
675239,111718
634845,169936
751629,124830
695776,153906
696541,76765
681029,85739
650420,126495
674937,133330
747500,156957
741128,136045
681418,124207
689550,157674
583560,177962
681298,260543
727437,153320
705610,210789
773813,122606
696924,142544
704341,80054
658326,89322
624872,164531
684328,110806
720486,163061
636647,115607
717636,183845
668755,99020
688632,233498
679675,145741
694249,155386
596920,227343
690616,104291
646177,104106
705536,115821
724820,215936
645996,145443
748015,151821
760914,192907
691985,108366
678169,135317
669680,150259
666026,147594
755003,213005
675240,149486
669678,150746
681505,154335
689690,171661
637108,97030
605453,254051
742536,166238
658991,173695
711412,107533
660134,151166
683307,150877
590184,126021
736755,200563
684074,160944
714990,176425
694213,130114
664295,133073
772586,123935
603939,77113
683960,119495
767245,217478
651105,142940
686589,168480
673973,147000
633450,201336
662080,25631
706472,171207
659128,142611
665898,98088
